DATE,STATE,TOTAL_DEATHS,NEW_DEATHS,RELATIVE_DEATHS
1579647600000,Colorado,0,0,0
1579734000000,Colorado,0,0,0
1579820400000,Colorado,0,0,0
1579906800000,Colorado,0,0,0
1579993200000,Colorado,0,0,0
1580079600000,Colorado,0,0,0
1580166000000,Colorado,0,0,0
1580252400000,Colorado,0,0,0
1580338800000,Colorado,0,0,0
1580425200000,Colorado,0,0,0
1580511600000,Colorado,0,0,0
1580598000000,Colorado,0,0,0
1580684400000,Colorado,0,0,0
1580770800000,Colorado,0,0,0
1580857200000,Colorado,0,0,0
1580943600000,Colorado,0,0,0
1581030000000,Colorado,0,0,0
1581116400000,Colorado,0,0,0
1581202800000,Colorado,0,0,0
1581289200000,Colorado,0,0,0
1581375600000,Colorado,0,0,0
1581462000000,Colorado,0,0,0
1581548400000,Colorado,0,0,0
1581634800000,Colorado,0,0,0
1581721200000,Colorado,0,0,0
1581807600000,Colorado,0,0,0
1581894000000,Colorado,0,0,0
1581980400000,Colorado,0,0,0
1582066800000,Colorado,0,0,0
1582153200000,Colorado,0,0,0
1582239600000,Colorado,0,0,0
1582326000000,Colorado,0,0,0
1582412400000,Colorado,0,0,0
1582498800000,Colorado,0,0,0
1582585200000,Colorado,0,0,0
1582671600000,Colorado,0,0,0
1582758000000,Colorado,0,0,0
1582844400000,Colorado,0,0,0
1582930800000,Colorado,0,0,0
1583017200000,Colorado,0,0,0
1583103600000,Colorado,0,0,0
1583190000000,Colorado,0,0,0
1583276400000,Colorado,0,0,0
1583362800000,Colorado,0,0,0
1583449200000,Colorado,0,0,0
1583535600000,Colorado,0,0,0
1583622000000,Colorado,0,0,0
1583708400000,Colorado,0,0,0
1583794800000,Colorado,0,0,0
1583881200000,Colorado,0,0,0
1583967600000,Colorado,0,0,0
1584054000000,Colorado,0,0,0
1584140400000,Colorado,0,0,0
1584226800000,Colorado,1,1,1.7730119217321618
1584313200000,Colorado,1,0,0
1584399600000,Colorado,2,1,1.7730119217321618
1584486000000,Colorado,2,0,0
1584572400000,Colorado,2,0,0
1584658800000,Colorado,4,2,3.5460238434643236
1584745200000,Colorado,5,1,1.7730119217321618
1584831600000,Colorado,6,1,1.7730119217321618
1584918000000,Colorado,7,1,1.7730119217321618
1585004400000,Colorado,11,4,7.092047686928647
1585090800000,Colorado,19,8,14.184095373857295
1585177200000,Colorado,24,5,8.865059608660808
1585263600000,Colorado,31,7,12.411083452125132
1585350000000,Colorado,44,13,23.049154982518104
1585436400000,Colorado,47,3,5.319035765196485
1585519200000,Colorado,51,4,7.092047686928647
1585605600000,Colorado,69,18,31.914214591178908
1585692000000,Colorado,80,11,19.503131139053778
1585778400000,Colorado,97,17,30.14120266944675
1585864800000,Colorado,111,14,24.822166904250263
1585951200000,Colorado,126,15,26.595178825982423
1586037600000,Colorado,140,14,24.822166904250263
1586124000000,Colorado,150,10,17.730119217321615
1586210400000,Colorado,179,29,51.41734573023269
1586296800000,Colorado,193,14,24.822166904250263
1586383200000,Colorado,226,33,58.509393417161334
1586469600000,Colorado,250,24,42.55228612157188
1586556000000,Colorado,274,24,42.55228612157188
1586642400000,Colorado,290,16,28.36819074771459
1586728800000,Colorado,308,18,31.914214591178908
1586815200000,Colorado,329,21,37.2332503563754
1586901600000,Colorado,357,28,49.64433380850053
1586988000000,Colorado,373,16,28.36819074771459
1587074400000,Colorado,391,18,31.914214591178908
1587160800000,Colorado,411,20,35.46023843464323
1587247200000,Colorado,421,10,17.730119217321615
1587333600000,Colorado,448,27,47.871321886768364
1587420000000,Colorado,485,37,65.60144110408999
1587506400000,Colorado,507,22,39.006262278107556
1587592800000,Colorado,551,44,78.01252455621511
1587679200000,Colorado,672,121,214.53444252959156
1587765600000,Colorado,670,-2,-3.5460238434643236
1587852000000,Colorado,679,9,15.957107295589454
1587938400000,Colorado,706,27,47.871321886768364
1588024800000,Colorado,736,30,53.190357651964845
1588111200000,Colorado,766,30,53.190357651964845
1588197600000,Colorado,777,11,19.503131139053778
1588284000000,Colorado,820,43,76.23951263448295
1588370400000,Colorado,832,12,21.27614306078594
1588456800000,Colorado,842,10,17.730119217321615
1588543200000,Colorado,851,9,15.957107295589454
1588629600000,Colorado,903,52,92.19661993007242
1588716000000,Colorado,921,18,31.914214591178908
1588802400000,Colorado,944,23,40.77927419983972
1588888800000,Colorado,960,16,28.36819074771459
1588975200000,Colorado,967,7,12.411083452125132
1589061600000,Colorado,971,4,7.092047686928647
1589148000000,Colorado,986,15,26.595178825982423
1589234400000,Colorado,1006,20,35.46023843464323
1589320800000,Colorado,1059,53,93.96963185180456
1589407200000,Colorado,1090,31,54.96336957369701
1589493600000,Colorado,1150,60,106.38071530392969
1589580000000,Colorado,1192,42,74.4665007127508
1589666400000,Colorado,1215,23,40.77927419983972
1589752800000,Colorado,1224,9,15.957107295589454
1589839200000,Colorado,1257,33,58.509393417161334
1589925600000,Colorado,1299,42,74.4665007127508
1590012000000,Colorado,1309,10,17.730119217321615
1590098400000,Colorado,1323,14,24.822166904250263
1590184800000,Colorado,1327,4,7.092047686928647
1590271200000,Colorado,1330,3,5.319035765196485
1590357600000,Colorado,1331,1,1.7730119217321618
1590444000000,Colorado,1350,19,33.687226512911074
1590530400000,Colorado,1392,42,74.4665007127508
1590616800000,Colorado,1421,29,51.41734573023269
1590703200000,Colorado,1436,15,26.595178825982423
1590789600000,Colorado,1443,7,12.411083452125132
1590876000000,Colorado,1445,2,3.5460238434643236
1590962400000,Colorado,1458,13,23.049154982518104
1591048800000,Colorado,1474,16,28.36819074771459
1591135200000,Colorado,1494,20,35.46023843464323
1591221600000,Colorado,1512,18,31.914214591178908
1591308000000,Colorado,1524,12,21.27614306078594
1591394400000,Colorado,1527,3,5.319035765196485
1591480800000,Colorado,1527,0,0
1591567200000,Colorado,1543,16,28.36819074771459
1591653600000,Colorado,1553,10,17.730119217321615
1591740000000,Colorado,1573,20,35.46023843464323
1591826400000,Colorado,1583,10,17.730119217321615
1591912800000,Colorado,1595,12,21.27614306078594
1591999200000,Colorado,1598,3,5.319035765196485
1592085600000,Colorado,1599,1,1.7730119217321618
1592172000000,Colorado,1605,6,10.63807153039297
1592258400000,Colorado,1617,12,21.27614306078594
1592344800000,Colorado,1631,14,24.822166904250263
1592431200000,Colorado,1638,7,12.411083452125132
1592517600000,Colorado,1643,5,8.865059608660808
1592604000000,Colorado,1647,4,7.092047686928647
1592690400000,Colorado,1647,0,0
1592776800000,Colorado,1651,4,7.092047686928647
1592863200000,Colorado,1665,14,24.822166904250263
1592949600000,Colorado,1667,2,3.5460238434643236
1593036000000,Colorado,1669,2,3.5460238434643236
1593122400000,Colorado,1673,4,7.092047686928647
1593208800000,Colorado,1674,1,1.7730119217321618
1593295200000,Colorado,1676,2,3.5460238434643236
1593381600000,Colorado,1682,6,10.63807153039297
1593468000000,Colorado,1690,8,14.184095373857295
1593554400000,Colorado,1697,7,12.411083452125132
1593640800000,Colorado,1701,4,7.092047686928647
1593727200000,Colorado,1701,0,0
1593813600000,Colorado,1701,0,0
1593900000000,Colorado,1701,0,0
1593986400000,Colorado,1691,-10,-17.730119217321615
1594072800000,Colorado,1696,5,8.865059608660808
1594159200000,Colorado,1704,8,14.184095373857295
1594245600000,Colorado,1706,2,3.5460238434643236
1594332000000,Colorado,1724,18,31.914214591178908
1594418400000,Colorado,1725,1,1.7730119217321618
1594504800000,Colorado,1725,0,0
1594591200000,Colorado,1727,2,3.5460238434643236
1594677600000,Colorado,1738,11,19.503131139053778
1594764000000,Colorado,1744,6,10.63807153039297
1594850400000,Colorado,1745,1,1.7730119217321618
1594936800000,Colorado,1751,6,10.63807153039297
1595023200000,Colorado,1752,1,1.7730119217321618
1595109600000,Colorado,1752,0,0
1595196000000,Colorado,1758,6,10.63807153039297
1595282400000,Colorado,1763,5,8.865059608660808
1595368800000,Colorado,1771,8,14.184095373857295
1595455200000,Colorado,1786,15,26.595178825982423
1595541600000,Colorado,1790,4,7.092047686928647
1595628000000,Colorado,1794,4,7.092047686928647
1595714400000,Colorado,1794,0,0
1595800800000,Colorado,1799,5,8.865059608660808
1595887200000,Colorado,1807,8,14.184095373857295
1595973600000,Colorado,1822,15,26.595178825982423
1596060000000,Colorado,1822,0,0
1596146400000,Colorado,1838,16,28.36819074771459
1596232800000,Colorado,1844,6,10.63807153039297
1596319200000,Colorado,1844,0,0
1596405600000,Colorado,1844,0,0
1596492000000,Colorado,1849,5,8.865059608660808
1596578400000,Colorado,1851,2,3.5460238434643236
1596664800000,Colorado,1852,1,1.7730119217321618
1596751200000,Colorado,1857,5,8.865059608660808
1596837600000,Colorado,1857,0,0
1596924000000,Colorado,1858,1,1.7730119217321618
1597010400000,Colorado,1863,5,8.865059608660808
1597096800000,Colorado,1875,12,21.27614306078594
1597183200000,Colorado,1875,0,0
1597269600000,Colorado,1882,7,12.411083452125132
1597356000000,Colorado,1888,6,10.63807153039297
1597442400000,Colorado,1896,8,14.184095373857295
1597528800000,Colorado,1896,0,0
1597615200000,Colorado,1896,0,0
1597701600000,Colorado,1899,3,5.319035765196485
1597788000000,Colorado,1900,1,1.7730119217321618
1597874400000,Colorado,1903,3,5.319035765196485
1597960800000,Colorado,1910,7,12.411083452125132
1598047200000,Colorado,1918,8,14.184095373857295
1598133600000,Colorado,1918,0,0
1598220000000,Colorado,1919,1,1.7730119217321618
1598306400000,Colorado,1926,7,12.411083452125132
1598392800000,Colorado,1927,1,1.7730119217321618
1598479200000,Colorado,1931,4,7.092047686928647
1598565600000,Colorado,1937,6,10.63807153039297
1598652000000,Colorado,1944,7,12.411083452125132
1598738400000,Colorado,1944,0,0
1598824800000,Colorado,1945,1,1.7730119217321618
1598911200000,Colorado,1946,1,1.7730119217321618
1598997600000,Colorado,1952,6,10.63807153039297
1599084000000,Colorado,1955,3,5.319035765196485
1599170400000,Colorado,1966,11,19.503131139053778
1599256800000,Colorado,1971,5,8.865059608660808
1599343200000,Colorado,1972,1,1.7730119217321618
1599429600000,Colorado,1973,1,1.7730119217321618
1599516000000,Colorado,1973,0,0
1599602400000,Colorado,1977,4,7.092047686928647
1599688800000,Colorado,1979,2,3.5460238434643236
1599775200000,Colorado,1985,6,10.63807153039297
1599861600000,Colorado,1988,3,5.319035765196485
1599948000000,Colorado,1988,0,0
1600034400000,Colorado,1990,2,3.5460238434643236
1600120800000,Colorado,1996,6,10.63807153039297
1600207200000,Colorado,2002,6,10.63807153039297
1600293600000,Colorado,2006,4,7.092047686928647
1600380000000,Colorado,2009,3,5.319035765196485
1600466400000,Colorado,2013,4,7.092047686928647
1600552800000,Colorado,2014,1,1.7730119217321618
1600639200000,Colorado,2018,4,7.092047686928647
1600725600000,Colorado,2025,7,12.411083452125132
1600812000000,Colorado,2030,5,8.865059608660808
1600898400000,Colorado,2033,3,5.319035765196485
1600984800000,Colorado,2037,4,7.092047686928647
1601071200000,Colorado,2040,3,5.319035765196485
1601157600000,Colorado,2041,1,1.7730119217321618
1601244000000,Colorado,2044,3,5.319035765196485
1601330400000,Colorado,2046,2,3.5460238434643236
1601416800000,Colorado,2051,5,8.865059608660808
1601503200000,Colorado,2054,3,5.319035765196485
1601589600000,Colorado,2057,3,5.319035765196485
1601676000000,Colorado,2057,0,0
1601762400000,Colorado,2067,10,17.730119217321615
1601848800000,Colorado,2069,2,3.5460238434643236
1601935200000,Colorado,2081,12,21.27614306078594
1602021600000,Colorado,2085,4,7.092047686928647
1602108000000,Colorado,2095,10,17.730119217321615
1602194400000,Colorado,2103,8,14.184095373857295
1602280800000,Colorado,2112,9,15.957107295589454
1602367200000,Colorado,2113,1,1.7730119217321618
1602453600000,Colorado,2116,3,5.319035765196485
1602540000000,Colorado,2153,37,65.60144110408999
1602626400000,Colorado,2160,7,12.411083452125132
1602712800000,Colorado,2162,2,3.5460238434643236
1602799200000,Colorado,2172,10,17.730119217321615
1602885600000,Colorado,2176,4,7.092047686928647
1602972000000,Colorado,2176,0,0
1603058400000,Colorado,2180,4,7.092047686928647
1603144800000,Colorado,2182,2,3.5460238434643236
1603231200000,Colorado,2194,12,21.27614306078594
1603317600000,Colorado,2198,4,7.092047686928647
1603404000000,Colorado,2211,13,23.049154982518104
1603490400000,Colorado,2218,7,12.411083452125132
1603576800000,Colorado,2223,5,8.865059608660808
1603666800000,Colorado,2226,3,5.319035765196485
1603753200000,Colorado,2236,10,17.730119217321615
1603839600000,Colorado,2249,13,23.049154982518104
1603926000000,Colorado,2268,19,33.687226512911074
1604012400000,Colorado,2278,10,17.730119217321615
1604098800000,Colorado,2285,7,12.411083452125132
1604185200000,Colorado,2285,0,0
1604271600000,Colorado,2292,7,12.411083452125132
1604358000000,Colorado,2311,19,33.687226512911074
1604444400000,Colorado,2333,22,39.006262278107556
1604530800000,Colorado,2353,20,35.46023843464323
1604617200000,Colorado,2376,23,40.77927419983972
1604703600000,Colorado,2389,13,23.049154982518104
1604790000000,Colorado,2394,5,8.865059608660808
1604876400000,Colorado,2408,14,24.822166904250263
1604962800000,Colorado,2427,19,33.687226512911074
1605049200000,Colorado,2443,16,28.36819074771459
1605135600000,Colorado,2468,25,44.32529804330404
1605222000000,Colorado,2504,36,63.828429182357816
1605308400000,Colorado,2525,21,37.2332503563754
1605394800000,Colorado,2546,21,37.2332503563754
1605481200000,Colorado,2578,32,56.73638149542918
1605567600000,Colorado,2608,30,53.190357651964845
1605654000000,Colorado,2651,43,76.23951263448295
1605740400000,Colorado,2730,79,140.06794181684077
1605826800000,Colorado,2745,15,26.595178825982423
1605913200000,Colorado,2787,42,74.4665007127508
1605999600000,Colorado,2806,19,33.687226512911074
1606086000000,Colorado,2810,4,7.092047686928647
1606172400000,Colorado,2860,50,88.65059608660808
1606258800000,Colorado,2906,46,81.55854839967944
1606345200000,Colorado,2957,51,90.42360800834024
1606431600000,Colorado,2977,20,35.46023843464323
1606518000000,Colorado,2983,6,10.63807153039297
1606604400000,Colorado,3003,20,35.46023843464323
1606690800000,Colorado,3037,34,60.2824053388935
1606777200000,Colorado,3109,72,127.65685836471563
1606863600000,Colorado,3193,84,148.9330014255016
1606950000000,Colorado,3320,127,225.1725140599845
1607036400000,Colorado,3338,18,31.914214591178908
1579647600000,Florida,0,0,0
1579734000000,Florida,0,0,0
1579820400000,Florida,0,0,0
1579906800000,Florida,0,0,0
1579993200000,Florida,0,0,0
1580079600000,Florida,0,0,0
1580166000000,Florida,0,0,0
1580252400000,Florida,0,0,0
1580338800000,Florida,0,0,0
1580425200000,Florida,0,0,0
1580511600000,Florida,0,0,0
1580598000000,Florida,0,0,0
1580684400000,Florida,0,0,0
1580770800000,Florida,0,0,0
1580857200000,Florida,0,0,0
1580943600000,Florida,0,0,0
1581030000000,Florida,0,0,0
1581116400000,Florida,0,0,0
1581202800000,Florida,0,0,0
1581289200000,Florida,0,0,0
1581375600000,Florida,0,0,0
1581462000000,Florida,0,0,0
1581548400000,Florida,0,0,0
1581634800000,Florida,0,0,0
1581721200000,Florida,0,0,0
1581807600000,Florida,0,0,0
1581894000000,Florida,0,0,0
1581980400000,Florida,0,0,0
1582066800000,Florida,0,0,0
1582153200000,Florida,0,0,0
1582239600000,Florida,0,0,0
1582326000000,Florida,0,0,0
1582412400000,Florida,0,0,0
1582498800000,Florida,0,0,0
1582585200000,Florida,0,0,0
1582671600000,Florida,0,0,0
1582758000000,Florida,0,0,0
1582844400000,Florida,0,0,0
1582930800000,Florida,0,0,0
1583017200000,Florida,0,0,0
1583103600000,Florida,0,0,0
1583190000000,Florida,0,0,0
1583276400000,Florida,0,0,0
1583362800000,Florida,0,0,0
1583449200000,Florida,0,0,0
1583535600000,Florida,0,0,0
1583622000000,Florida,0,0,0
1583708400000,Florida,2,2,0.48765513224109963
1583794800000,Florida,2,0,0
1583881200000,Florida,2,0,0
1583967600000,Florida,2,0,0
1584054000000,Florida,2,0,0
1584140400000,Florida,3,1,0.24382756612054982
1584226800000,Florida,4,1,0.24382756612054982
1584313200000,Florida,5,1,0.24382756612054982
1584399600000,Florida,7,2,0.48765513224109963
1584486000000,Florida,8,1,0.24382756612054982
1584572400000,Florida,9,1,0.24382756612054982
1584658800000,Florida,11,2,0.48765513224109963
1584745200000,Florida,12,1,0.24382756612054982
1584831600000,Florida,13,1,0.24382756612054982
1584918000000,Florida,17,4,0.9753102644821993
1585004400000,Florida,20,3,0.7314826983616495
1585090800000,Florida,23,3,0.7314826983616495
1585177200000,Florida,29,6,1.462965396723299
1585263600000,Florida,46,17,4.145068624049347
1585350000000,Florida,56,10,2.4382756612054983
1585436400000,Florida,60,4,0.9753102644821993
1585519200000,Florida,71,11,2.682103227326048
1585605600000,Florida,85,14,3.4135859256876975
1585692000000,Florida,101,16,3.901241057928797
1585778400000,Florida,144,43,10.484585343183642
1585864800000,Florida,170,26,6.339516719134296
1585951200000,Florida,195,25,6.095689153013746
1586037600000,Florida,221,26,6.339516719134296
1586124000000,Florida,254,33,8.046309681978144
1586210400000,Florida,296,42,10.240757777063092
1586296800000,Florida,323,27,6.583344285254846
1586383200000,Florida,371,48,11.703723173786392
1586469600000,Florida,419,48,11.703723173786392
1586556000000,Florida,446,27,6.583344285254846
1586642400000,Florida,461,15,3.657413491808247
1586728800000,Florida,499,38,9.265447512580893
1586815200000,Florida,571,72,17.555584760679587
1586901600000,Florida,614,43,10.484585343183642
1586988000000,Florida,668,54,13.166688570509692
1587074400000,Florida,726,58,14.14199883499189
1587160800000,Florida,748,22,5.364206454652096
1587247200000,Florida,774,26,6.339516719134296
1587333600000,Florida,823,49,11.94755073990694
1587420000000,Florida,867,44,10.728412909304192
1587506400000,Florida,927,60,14.629653967232988
1587592800000,Florida,987,60,14.629653967232988
1587679200000,Florida,1046,59,14.385826401112439
1587765600000,Florida,1055,9,2.1944480950849483
1587852000000,Florida,1074,19,4.632723756290447
1587938400000,Florida,1088,14,3.4135859256876975
1588024800000,Florida,1171,83,20.237687988005636
1588111200000,Florida,1218,47,11.459895607665842
1588197600000,Florida,1268,50,12.191378306027492
1588284000000,Florida,1314,46,11.216068041545292
1588370400000,Florida,1364,50,12.191378306027492
1588456800000,Florida,1399,35,8.533964814219242
1588543200000,Florida,1399,0,0
1588629600000,Florida,1471,72,17.555584760679587
1588716000000,Florida,1539,68,16.580274496197386
1588802400000,Florida,1600,61,14.873481533353539
1588888800000,Florida,1669,69,16.824102062317937
1588975200000,Florida,1715,46,11.216068041545292
1589061600000,Florida,1735,20,4.876551322410997
1589148000000,Florida,1735,0,0
1589234400000,Florida,1779,44,10.728412909304192
1589320800000,Florida,1827,48,11.703723173786392
1589407200000,Florida,1875,48,11.703723173786392
1589493600000,Florida,1917,42,10.240757777063092
1589580000000,Florida,1964,47,11.459895607665842
1589666400000,Florida,1973,9,2.1944480950849483
1589752800000,Florida,1997,24,5.851861586893196
1589839200000,Florida,2052,55,13.41051613663024
1589925600000,Florida,2096,44,10.728412909304192
1590012000000,Florida,2144,48,11.703723173786392
1590098400000,Florida,2190,46,11.216068041545292
1590184800000,Florida,2233,43,10.484585343183642
1590271200000,Florida,2237,4,0.9753102644821993
1590357600000,Florida,2252,15,3.657413491808247
1590444000000,Florida,2259,7,1.7067929628438487
1590530400000,Florida,2319,60,14.629653967232988
1590616800000,Florida,2364,45,10.97224047542474
1590703200000,Florida,2413,49,11.94755073990694
1590789600000,Florida,2447,34,8.290137248098693
1590876000000,Florida,2451,4,0.9753102644821993
1590962400000,Florida,2460,9,2.1944480950849483
1591048800000,Florida,2530,70,17.067929628438485
1591135200000,Florida,2566,36,8.777792380339793
1591221600000,Florida,2607,41,9.996930210942542
1591308000000,Florida,2660,53,12.92286100438914
1591394400000,Florida,2688,28,6.827171851375395
1591480800000,Florida,2700,12,2.925930793446598
1591567200000,Florida,2712,12,2.925930793446598
1591653600000,Florida,2765,53,12.92286100438914
1591740000000,Florida,2801,36,8.777792380339793
1591826400000,Florida,2848,47,11.459895607665842
1591912800000,Florida,2877,29,7.070999417495945
1591999200000,Florida,2925,48,11.703723173786392
1592085600000,Florida,2931,6,1.462965396723299
1592172000000,Florida,2938,7,1.7067929628438487
1592258400000,Florida,2993,55,13.41051613663024
1592344800000,Florida,3018,25,6.095689153013746
1592431200000,Florida,3061,43,10.484585343183642
1592517600000,Florida,3104,43,10.484585343183642
1592604000000,Florida,3144,40,9.753102644821993
1592690400000,Florida,3161,17,4.145068624049347
1592776800000,Florida,3173,12,2.925930793446598
1592863200000,Florida,3238,65,15.848791797835737
1592949600000,Florida,3281,43,10.484585343183642
1593036000000,Florida,3327,46,11.216068041545292
1593122400000,Florida,3366,39,9.509275078701442
1593208800000,Florida,3390,24,5.851861586893196
1593295200000,Florida,3419,29,7.070999417495945
1593381600000,Florida,3447,28,6.827171851375395
1593468000000,Florida,3505,58,14.14199883499189
1593554400000,Florida,3550,45,10.97224047542474
1593640800000,Florida,3617,67,16.336446930076836
1593727200000,Florida,3684,67,16.336446930076836
1593813600000,Florida,3702,18,4.388896190169897
1593900000000,Florida,3731,29,7.070999417495945
1593986400000,Florida,3778,47,11.459895607665842
1594072800000,Florida,3841,63,15.361136665594637
1594159200000,Florida,3953,112,27.30868740550158
1594245600000,Florida,4009,56,13.65434370275079
1594332000000,Florida,4102,93,22.67596364921113
1594418400000,Florida,4197,95,23.163618781452232
1594504800000,Florida,4242,45,10.97224047542474
1594591200000,Florida,4277,35,8.533964814219242
1594677600000,Florida,4409,132,32.18523872791258
1594764000000,Florida,4521,112,27.30868740550158
1594850400000,Florida,4677,156,38.03710031480577
1594936800000,Florida,4805,128,31.209928463430376
1595023200000,Florida,4895,90,21.94448095084948
1595109600000,Florida,4982,87,21.212998252487832
1595196000000,Florida,5072,90,21.94448095084948
1595282400000,Florida,5206,134,32.67289386015367
1595368800000,Florida,5345,139,33.892031690756426
1595455200000,Florida,5518,173,42.18216893885512
1595541600000,Florida,5653,135,32.91672142627423
1595628000000,Florida,5777,124,30.234618198948176
1595714400000,Florida,5854,77,18.774722591282337
1595800800000,Florida,5931,77,18.774722591282337
1595887200000,Florida,6117,186,45.35192729842226
1595973600000,Florida,6333,216,52.66675428203877
1596060000000,Florida,6586,253,61.6883742284991
1596146400000,Florida,6843,257,62.6636844929813
1596232800000,Florida,7022,179,43.64513433557842
1596319200000,Florida,7084,62,15.117309099474088
1596405600000,Florida,7292,208,50.71613375307437
1596492000000,Florida,7402,110,26.82103227326048
1596578400000,Florida,7627,225,54.86120237712371
1596664800000,Florida,7747,120,29.259307934465976
1596751200000,Florida,7927,180,43.88896190169896
1596837600000,Florida,8109,182,44.376617033940065
1596924000000,Florida,8186,77,18.774722591282337
1597010400000,Florida,8359,173,42.18216893885512
1597096800000,Florida,8553,194,47.30254782738667
1597183200000,Florida,8765,212,51.69144401755656
1597269600000,Florida,8913,148,36.08647978584138
1597356000000,Florida,9141,228,55.59268507548536
1597442400000,Florida,9345,204,49.74082348859216
1597528800000,Florida,9452,107,26.08954957489883
1597615200000,Florida,9539,87,21.212998252487832
1597701600000,Florida,9758,219,53.398236980400405
1597788000000,Florida,9932,174,42.425996504975664
1597874400000,Florida,10049,117,28.527825236104327
1597960800000,Florida,10168,119,29.015480368345425
1598047200000,Florida,10274,106,25.84572200877828
1598133600000,Florida,10325,51,12.43520587214804
1598220000000,Florida,10397,72,17.555584760679587
1598306400000,Florida,10580,183,44.620444600060615
1598392800000,Florida,10733,153,37.30561761644412
1598479200000,Florida,10868,135,32.91672142627423
1598565600000,Florida,10957,89,21.700653384728934
1598652000000,Florida,11105,148,36.08647978584138
1598738400000,Florida,11119,14,3.4135859256876975
1598824800000,Florida,11187,68,16.580274496197386
1598911200000,Florida,11374,187,45.59575486454281
1598997600000,Florida,11501,127,30.96610089730983
1599084000000,Florida,11650,149,36.33030735196192
1599170400000,Florida,11750,100,24.382756612054983
1599256800000,Florida,11811,61,14.873481533353539
1599343200000,Florida,11849,38,9.265447512580893
1599429600000,Florida,11871,22,5.364206454652096
1599516000000,Florida,11915,44,10.728412909304192
1599602400000,Florida,12115,200,48.76551322410997
1599688800000,Florida,12326,211,51.447616451436005
1599775200000,Florida,12502,176,42.913651637216766
1599861600000,Florida,12600,98,23.89510147981388
1599948000000,Florida,12608,8,1.9506205289643985
1600034400000,Florida,12642,34,8.290137248098693
1600120800000,Florida,12787,145,35.354997087479724
1600207200000,Florida,12939,152,37.06179005032357
1600293600000,Florida,13086,147,35.84265221972082
1600380000000,Florida,13225,139,33.892031690756426
1600466400000,Florida,13287,62,15.117309099474088
1600552800000,Florida,13296,9,2.1944480950849483
1600639200000,Florida,13317,21,5.120378888531546
1600725600000,Florida,13416,99,24.138929045934432
1600812000000,Florida,13618,202,49.25316835635106
1600898400000,Florida,13795,177,43.15747920333732
1600984800000,Florida,13915,120,29.259307934465976
1601071200000,Florida,14022,107,26.08954957489883
1601157600000,Florida,14032,10,2.4382756612054983
1601244000000,Florida,14037,5,1.2191378306027492
1601330400000,Florida,14143,106,25.84572200877828
1601416800000,Florida,14317,174,42.425996504975664
1601503200000,Florida,14444,127,30.96610089730983
1601589600000,Florida,14554,110,26.82103227326048
1601676000000,Florida,14628,74,18.04323989292069
1601762400000,Florida,14671,43,10.484585343183642
1601848800000,Florida,14712,41,9.996930210942542
1601935200000,Florida,14767,55,13.41051613663024
1602021600000,Florida,14904,137,33.404376558515324
1602108000000,Florida,15068,164,39.98772084377017
1602194400000,Florida,15186,118,28.771652802224878
1602280800000,Florida,15186,0,0
1602367200000,Florida,15364,178,43.40130676945787
1602453600000,Florida,15412,48,11.703723173786392
1602540000000,Florida,15531,119,29.015480368345425
1602626400000,Florida,15595,64,15.604964231715188
1602712800000,Florida,15736,141,34.37968682299753
1602799200000,Florida,15830,94,22.919791215331685
1602885600000,Florida,15917,87,21.212998252487832
1602972000000,Florida,15967,50,12.191378306027492
1603058400000,Florida,16021,54,13.166688570509692
1603144800000,Florida,16105,84,20.481515554126183
1603231200000,Florida,16210,105,25.60189444265773
1603317600000,Florida,16267,57,13.89817126887134
1603404000000,Florida,16340,73,17.799412326800137
1603490400000,Florida,16417,77,18.774722591282337
1603576800000,Florida,16429,12,2.925930793446598
1603666800000,Florida,16449,20,4.876551322410997
1603753200000,Florida,16505,56,13.65434370275079
1603839600000,Florida,16571,66,16.09261936395629
1603926000000,Florida,16648,77,18.774722591282337
1604012400000,Florida,16720,72,17.555584760679587
1604098800000,Florida,16761,41,9.996930210942542
1604185200000,Florida,16789,28,6.827171851375395
1604271600000,Florida,16834,45,10.97224047542474
1604358000000,Florida,16890,56,13.65434370275079
1604444400000,Florida,16922,32,7.802482115857594
1604530800000,Florida,16961,39,9.509275078701442
1604617200000,Florida,17014,53,12.92286100438914
1604703600000,Florida,17100,86,20.969170686367285
1604790000000,Florida,17121,21,5.120378888531546
1604876400000,Florida,17179,58,14.14199883499189
1604962800000,Florida,17248,69,16.824102062317937
1605049200000,Florida,17300,52,12.679033438268592
1605135600000,Florida,17372,72,17.555584760679587
1605222000000,Florida,17445,73,17.799412326800137
1605308400000,Florida,17489,44,10.728412909304192
1605394800000,Florida,17518,29,7.070999417495945
1605481200000,Florida,17559,41,9.996930210942542
1605567600000,Florida,17644,85,20.725343120246734
1605654000000,Florida,17731,87,21.212998252487832
1605740400000,Florida,17810,79,19.262377723523436
1605826800000,Florida,17890,80,19.506205289643987
1605913200000,Florida,17930,40,9.753102644821993
1605999600000,Florida,17991,61,14.873481533353539
1606086000000,Florida,18085,94,22.919791215331685
1606172400000,Florida,18157,72,17.555584760679587
1606258800000,Florida,18254,97,23.651273913693334
1606345200000,Florida,18344,90,21.94448095084948
1606431600000,Florida,18363,19,4.632723756290447
1606518000000,Florida,18442,79,19.262377723523436
1606604400000,Florida,18500,58,14.14199883499189
1606690800000,Florida,18597,97,23.651273913693334
1606777200000,Florida,18679,82,19.993860421885085
